country,district,site,houseNumber,collectionMethod,total,totalAnopheles,totalOtherMosquitoes,maleAnopheles,anGambiaeUF,anGambiaeF,anGambiaeG,AnGambiaeMale,AnGambiaeFemale,anFunestusUF,anFunestusF,anFunestusG,AnFunestusMale,AnFunestusFemale,anOtherUF,anOtherF,anOtherG,AnOtherMale,AnOtherFemale,CulexUF,CulexF,CulexG,culexMale,culexFemale,AedesUF,AedesF,AedesG,aedesMale,aedesFemale,MansoniaUF,MansoniaF,MansoniaG,mansoniaMale,mansoniaFemale,peopleSlept,irsSprayed,monthsAgo,totalLLIN,llinType,llinBrand,peopleSleptUnderLlin,name,date,site code,health centre,parish,village,coded house number,Latitude,Longitude,House Type,Title of Officer
Uganda,Adjumani,108,703,CDC light Trap (LTC),16,1,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,9,0,0,10,0,2,Yes,7,1,Pyrethroid-only,PermaNet 2.0,2,,2024-07-02T16:00:00.000Z,108,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,112,719,CDC light Trap (LTC),5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-02T16:00:00.000Z,112,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,113,723,CDC light Trap (LTC),9,2,7,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,1,3,0,4,Yes,7,2,Pyrethroid-only,PermaNet 2.0,4,,2024-07-02T16:00:00.000Z,113,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,127,779,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,5,Yes,9,2,Pyrethroid + PBO,PermaNet 2.0,5,,2024-07-02T16:00:00.000Z,127,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,128,783,CDC light Trap (LTC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,32,Yes,9,1,Pyrethroid-only,OLYSET Net,3,,2024-07-02T16:00:00.000Z,128,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,133,802,CDC light Trap (LTC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,7,1,Royal guard,Royal guard,1,,2024-07-02T16:00:00.000Z,133,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,147,857,CDC light Trap (LTC),18,1,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,7,0,0,0,0,0,0,10,0,0,10,0,1,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,1,,2024-07-02T16:00:00.000Z,147,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,148,861,CDC light Trap (LTC),46,3,43,3,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,34,0,2,41,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-07-02T16:00:00.000Z,148,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,152,877,CDC light Trap (LTC),72,3,69,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,2,0,0,0,0,0,0,65,0,0,67,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-07-02T16:00:00.000Z,152,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,153,881,CDC light Trap (LTC),62,1,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,58,0,0,59,0,3,Yes,6,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-07-02T16:00:00.000Z,153,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,159,905,CDC light Trap (LTC),63,56,7,56,11,0,0,13,0,34,0,0,42,0,1,0,0,1,0,3,0,1,5,0,0,0,0,0,0,1,0,0,2,0,6,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-02T16:00:00.000Z,159,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,160,909,CDC light Trap (LTC),33,27,6,27,6,0,0,10,0,11,0,2,17,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-02T16:00:00.000Z,160,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,161,913,CDC light Trap (LTC),25,21,4,21,4,0,0,4,0,13,0,0,15,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-02T16:00:00.000Z,161,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,162,917,CDC light Trap (LTC),21,19,2,19,3,0,1,6,0,8,0,1,12,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-02T16:00:00.000Z,162,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,164,925,CDC light Trap (LTC),30,22,8,22,6,0,0,8,0,7,0,1,13,0,1,0,0,1,0,3,0,2,7,0,0,0,0,0,0,0,0,1,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-02T16:00:00.000Z,164,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,166,933,CDC light Trap (LTC),30,24,6,24,7,0,0,9,0,12,0,0,14,0,1,0,0,1,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-02T16:00:00.000Z,166,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,177,977,CDC light Trap (LTC),54,2,52,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,2,6,0,0,0,0,0,0,43,0,0,46,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-02T16:00:00.000Z,177,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,178,981,CDC light Trap (LTC),72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,72,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-02T16:00:00.000Z,178,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,179,985,CDC light Trap (LTC),73,3,70,3,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,0,1,70,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-02T16:00:00.000Z,179,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,182,997,CDC light Trap (LTC),119,19,100,19,0,0,0,0,0,7,0,2,11,0,7,0,0,8,0,5,0,1,7,0,0,0,0,0,0,88,0,0,93,0,5,No,,2,Pyrethroid + PBO,PermaNet 3.0,5,,2024-07-02T16:00:00.000Z,182,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,184,1005,CDC light Trap (LTC),46,10,36,10,0,0,0,0,0,4,0,1,5,0,4,0,0,5,0,4,0,0,4,0,0,0,0,0,0,32,0,0,32,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4,,2024-07-02T16:00:00.000Z,184,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,199,1066,CDC light Trap (LTC),269,19,250,19,5,0,0,5,0,8,0,0,9,0,5,0,0,5,0,6,0,0,7,0,0,0,0,0,0,232,0,3,243,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-02T16:00:00.000Z,199,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,202,1080,CDC light Trap (LTC),259,10,249,10,0,0,0,0,0,1,0,0,2,0,7,0,0,8,0,8,0,3,14,0,0,0,0,0,0,221,0,0,235,0,6,No,,3,Pyrethroid + PBO,PermaNet 3.0,6,,2024-07-02T16:00:00.000Z,202,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,204,1088,CDC light Trap (LTC),241,37,204,37,1,0,0,1,0,3,0,0,4,0,31,0,0,32,0,10,0,1,16,0,0,0,0,0,0,148,0,4,188,0,5,No,,3,Pyrethroid + PBO,PermaNet 3.0,5,,2024-07-02T16:00:00.000Z,204,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,206,1096,CDC light Trap (LTC),282,15,267,15,0,0,1,1,0,6,0,1,8,0,6,0,0,6,0,2,0,1,6,0,0,0,0,0,0,221,0,2,261,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4,,2024-07-02T16:00:00.000Z,206,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,200,1072,CDC light Trap (LTC),335,6,329,6,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,10,0,0,0,0,0,0,281,0,3,319,0,5,No,,3,Pyrethroid + PBO,PermaNet 3.0,5,,2024-07-01T16:00:00.000Z,200,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,201,1076,CDC light Trap (LTC),269,30,239,30,0,0,1,1,0,2,0,1,4,0,23,0,0,25,0,4,0,0,12,0,0,0,0,0,0,208,0,2,227,0,6,No,,3,Pyrethroid + PBO,PermaNet 3.0,6,,2024-07-01T16:00:00.000Z,201,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,203,1084,CDC light Trap (LTC),261,48,213,48,0,0,0,0,0,4,0,0,5,0,41,0,1,43,0,5,0,1,15,0,0,0,0,0,0,156,0,4,198,0,6,No,,4,Pyrethroid + PBO,PermaNet 3.0,4,,2024-07-01T16:00:00.000Z,203,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,100,671,Pyrethrum spray Catch (PSC),5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,2,Yes,7,1,Pyrethroid-only,PermaNet 2.0,2,,2024-07-01T16:00:00.000Z,100,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,104,687,Pyrethrum spray Catch (PSC),8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,5,0,6,Yes,7,2,Pyrethroid-only,PermaNet 2.0,6,,2024-07-01T16:00:00.000Z,104,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,105,691,Pyrethrum spray Catch (PSC),8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,4,0,5,Yes,7,2,Pyrethroid-only,PermaNet 2.0,5,,2024-07-01T16:00:00.000Z,105,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,119,747,Pyrethrum spray Catch (PSC),4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,2,,2024-07-01T16:00:00.000Z,119,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,121,755,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,Yes,9,1,Pyrethroid-only,OLYSET Net,3,,2024-07-01T16:00:00.000Z,121,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,125,771,Pyrethrum spray Catch (PSC),13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,4,No,,2,Royal guard,Royal guard,4,,2024-07-01T16:00:00.000Z,125,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,141,834,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,,,2024-07-01T16:00:00.000Z,141,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,145,849,Pyrethrum spray Catch (PSC),14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,2,Yes,6,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-07-01T16:00:00.000Z,145,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,146,853,Pyrethrum spray Catch (PSC),4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,Yes,6,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-07-01T16:00:00.000Z,146,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,170,949,Pyrethrum spray Catch (PSC),37,36,1,36,0,0,0,11,0,1,0,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-01T16:00:00.000Z,170,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,171,953,Pyrethrum spray Catch (PSC),99,96,3,96,5,0,3,41,0,7,0,3,54,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-01T16:00:00.000Z,171,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,172,957,Pyrethrum spray Catch (PSC),42,42,0,42,2,0,0,11,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-01T16:00:00.000Z,172,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,176,973,Pyrethrum spray Catch (PSC),40,38,2,38,2,0,0,15,0,1,0,2,23,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-01T16:00:00.000Z,176,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,180,989,CDC light Trap (LTC),8,5,3,5,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,No,,2,Pyrethroid + PBO,PermaNet 3.0,6,,2024-07-01T16:00:00.000Z,180,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,189,1025,Pyrethrum spray Catch (PSC),2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-07-01T16:00:00.000Z,189,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,190,1029,Pyrethrum spray Catch (PSC),1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-07-01T16:00:00.000Z,190,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,191,1033,Pyrethrum spray Catch (PSC),3,3,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4,,2024-07-01T16:00:00.000Z,191,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,194,1045,Pyrethrum spray Catch (PSC),4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-01T16:00:00.000Z,194,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,195,1049,Pyrethrum spray Catch (PSC),10,10,0,10,0,0,0,1,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-01T16:00:00.000Z,195,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,197,1057,CDC light Trap (LTC),175,4,171,4,0,0,0,0,0,3,0,0,3,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,167,0,0,169,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-01T16:00:00.000Z,197,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,198,1061,CDC light Trap (LTC),149,3,146,3,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,1,4,0,0,0,0,0,0,124,0,0,142,0,3,No,,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-01T16:00:00.000Z,198,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,97,659,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,Yes,7,2,Pyrethroid-only,PermaNet 2.0,5,,2024-06-30T16:00:00.000Z,97,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,98,663,Pyrethrum spray Catch (PSC),4,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,Yes,7,1,Pyrethroid-only,PermaNet 2.0,2,,2024-06-30T16:00:00.000Z,98,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,102,679,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-30T16:00:00.000Z,102,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,103,683,Pyrethrum spray Catch (PSC),7,1,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,1,0,0,1,0,2,Yes,7,2,Pyrethroid-only,PermaNet 2.0,3,,2024-06-30T16:00:00.000Z,103,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,106,695,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,5,,2024-06-30T16:00:00.000Z,106,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,117,739,Pyrethrum spray Catch (PSC),5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,Yes,8,3,Pyrethroid-only,OLYSET Net,3,,2024-06-30T16:00:00.000Z,117,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,118,743,Pyrethrum spray Catch (PSC),13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,0,0,0,0,0,0,0,0,0,0,4,Yes,234,2,Pyrethroid + PBO,OLYSET Net,4,,2024-06-30T16:00:00.000Z,118,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,120,751,Pyrethrum spray Catch (PSC),22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,21,0,0,0,0,0,0,1,0,0,1,0,1,Yes,9,1,Pyrethroid-only,OLYSET Net,1,,2024-06-30T16:00:00.000Z,120,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,122,759,Pyrethrum spray Catch (PSC),6,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,Yes,7,2,Royal guard,Royal guard,3,,2024-06-30T16:00:00.000Z,122,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,123,763,Pyrethrum spray Catch (PSC),6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,Yes,7,,Unknown,Unknown,,,2024-06-30T16:00:00.000Z,123,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,124,767,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Yes,7,1,Royal guard,Royal guard,2,,2024-06-30T16:00:00.000Z,124,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,126,775,Pyrethrum spray Catch (PSC),9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,Yes,7,1,Royal guard,PermaNet 2.0,2,,2024-06-30T16:00:00.000Z,126,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,137,818,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-06-30T16:00:00.000Z,137,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,138,822,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL GARD,5,,2024-06-30T16:00:00.000Z,138,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,139,826,Pyrethrum spray Catch (PSC),3,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-06-30T16:00:00.000Z,139,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,142,838,Pyrethrum spray Catch (PSC),16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,15,0,2,Yes,6,2,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-06-30T16:00:00.000Z,142,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,143,842,Pyrethrum spray Catch (PSC),11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,11,0,2,Yes,6,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-06-30T16:00:00.000Z,143,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,144,846,Pyrethrum spray Catch (PSC),5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-06-30T16:00:00.000Z,144,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,167,937,Pyrethrum spray Catch (PSC),23,23,0,23,1,0,2,8,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,167,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,168,941,Pyrethrum spray Catch (PSC),32,32,0,32,0,0,4,7,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,168,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,169,945,Pyrethrum spray Catch (PSC),14,14,0,14,1,0,0,7,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,169,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,173,961,Pyrethrum spray Catch (PSC),28,28,0,28,2,0,0,4,0,1,0,6,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-30T16:00:00.000Z,173,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,174,965,Pyrethrum spray Catch (PSC),22,22,0,22,4,0,0,8,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,174,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,175,969,Pyrethrum spray Catch (PSC),79,78,1,78,2,0,3,21,0,2,0,15,56,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,No,,1,Pyrethroid + PBO,PermaNet 3.0,,,2024-06-30T16:00:00.000Z,175,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,187,1017,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,187,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,188,1021,Pyrethrum spray Catch (PSC),3,3,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-06-30T16:00:00.000Z,188,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,192,1037,Pyrethrum spray Catch (PSC),5,5,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,192,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,193,1041,Pyrethrum spray Catch (PSC),5,5,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,193,Bukatube Health Centre III,,,,,,,Village Health Team Member
